application_id,net_monthly_income,monthly_debt_payment,monthly_expenses,property_value,requested_amount,requested_term_months,active_loan_count,has_late_payments,employment_tenure_months,average_monthly_balance,estimated_monthly_payment,debt_to_income_ratio,loan_to_value_ratio,payment_to_income_ratio,expense_to_income_ratio,total_obligations_to_income_ratio,employment_stability_score,banking_capacity_score,credit_history_score,default_flag,recommended_amount
APP-001560,7245.47,521.48,4561.08,600787.79,559466.84,240,0,0,7,21705.31,2331.11,0.072,0.9312,0.3217,0.6295,1.0232,35,75,100,1,481000.0
APP-001561,8947.76,4001.01,3007.23,644602.46,631710.41,180,1,0,30,14105.42,3509.5,0.4472,0.98,0.3922,0.3361,1.1755,80,75,92,0,0.0
APP-001562,5886.96,1053.8,2650.24,278988.99,217099.38,240,0,0,60,13130.55,904.58,0.179,0.7782,0.1537,0.4502,0.7829,80,75,100,0,217000.0
APP-001563,4830.14,754.6,1952.08,323340.31,177152.02,180,3,0,9,6741.13,984.18,0.1562,0.5479,0.2038,0.4041,0.7641,35,75,76,0,128000.0
APP-001564,5491.29,0.0,2357.72,520920.57,322702.29,240,1,0,72,4569.59,1344.59,0.0,0.6195,0.2449,0.4294,0.6742,100,55,92,0,297000.0
APP-001565,6468.6,1997.61,1800.65,648015.77,509460.46,240,1,0,68,1272.87,2122.75,0.3088,0.7862,0.3282,0.2784,0.9153,100,30,92,1,59000.0
APP-001566,4776.88,1118.47,2446.46,396062.29,354216.34,240,2,0,87,6531.2,1475.9,0.2341,0.8943,0.309,0.5121,1.0553,100,75,84,1,112000.0
APP-001567,9018.59,2110.26,4390.92,438067.37,246335.89,240,2,0,14,180.37,1026.4,0.234,0.5623,0.1138,0.4869,0.8347,60,30,84,1,207000.0
APP-001568,10835.09,1772.67,6778.82,854140.17,601175.23,180,2,0,136,15117.34,3339.86,0.1636,0.7038,0.3082,0.6256,1.0975,100,75,84,0,305000.0
APP-001569,3421.29,477.16,1431.45,291888.66,217594.58,180,0,0,20,4905.64,1208.86,0.1395,0.7455,0.3533,0.4184,0.9112,60,75,100,1,130000.0
APP-001570,8580.41,1443.73,3038.37,712712.55,593258.51,120,2,0,54,8187.34,4943.82,0.1683,0.8324,0.5762,0.3541,1.0985,80,55,84,0,157000.0
APP-001571,7796.21,2220.69,4258.97,655888.35,442942.3,240,2,0,39,8317.54,1845.59,0.2848,0.6753,0.2367,0.5463,1.0679,80,75,84,1,102000.0
APP-001572,9592.83,2968.75,2810.0,734222.91,379375.98,240,0,0,45,229.72,1580.73,0.3095,0.5167,0.1648,0.2929,0.7672,80,30,100,0,93000.0
APP-001573,8458.6,1587.3,5021.0,581076.6,465300.39,240,2,0,125,20275.62,1938.75,0.1877,0.8008,0.2292,0.5936,1.0105,100,75,84,0,277000.0
APP-001574,3848.48,1357.94,2283.13,227250.51,196849.73,240,1,0,22,3257.64,820.21,0.3529,0.8662,0.2131,0.5933,1.1592,60,55,92,1,0.0
APP-001575,4460.35,931.96,2770.61,159846.43,113373.18,180,3,0,114,1227.12,629.85,0.2089,0.7093,0.1412,0.6212,0.9713,100,30,76,0,86000.0
APP-001576,8594.16,1284.04,4127.43,654131.7,505435.27,300,1,0,78,14096.09,1684.78,0.1494,0.7727,0.196,0.4803,0.8257,100,75,92,0,465000.0
APP-001577,11792.1,2921.82,4034.79,864938.09,569402.7,120,3,0,49,14736.36,4745.02,0.2478,0.6583,0.4024,0.3422,0.9923,80,75,76,0,110000.0
APP-001578,2500.0,74.21,1093.68,200090.91,122065.37,180,0,0,48,2068.75,678.14,0.0297,0.61,0.2713,0.4375,0.7384,80,55,100,1,122000.0
APP-001579,9606.33,2426.37,4618.83,441162.92,376504.03,300,3,0,68,7035.38,1255.01,0.2526,0.8534,0.1306,0.4808,0.864,100,55,76,1,213000.0
APP-001580,12306.79,50.39,4065.88,1004360.86,773733.96,180,1,0,37,14090.35,4298.52,0.0041,0.7704,0.3493,0.3304,0.6838,80,75,92,0,705000.0
APP-001581,8010.32,609.73,5072.92,856958.25,671639.24,120,1,0,42,18914.24,5596.99,0.0761,0.7837,0.6987,0.6333,1.4081,80,75,92,1,242000.0
APP-001582,10260.65,0.0,5261.8,732734.44,670653.5,180,2,0,54,16135.81,3725.85,0.0,0.9153,0.3631,0.5128,0.8759,80,75,84,1,492000.0
APP-001583,6250.18,1221.81,1732.83,430574.98,250969.45,240,0,0,106,6994.15,1045.71,0.1955,0.5829,0.1673,0.2772,0.64,100,75,100,0,232000.0
APP-001584,8118.03,3615.35,5855.21,613414.79,397637.91,180,0,0,45,15563.81,2209.1,0.4453,0.6482,0.2721,0.7213,1.4387,80,75,100,1,0.0
APP-001585,3313.08,674.57,1443.12,353114.57,261492.4,240,2,1,13,3892.13,1089.55,0.2036,0.7405,0.3289,0.4356,0.9681,60,75,49,1,57000.0
APP-001586,2500.0,775.25,612.36,128935.85,83374.99,240,1,0,56,3778.49,347.4,0.3101,0.6466,0.139,0.2449,0.694,80,75,92,1,22000.0
APP-001587,11516.85,6326.48,3307.17,848305.01,697143.63,180,2,0,47,14810.84,3873.02,0.5493,0.8218,0.3363,0.2872,1.1728,80,75,84,0,0.0
APP-001588,5348.02,1479.09,3519.24,297382.68,206870.72,180,1,0,32,8988.96,1149.28,0.2766,0.6956,0.2149,0.658,1.1495,80,75,92,0,65000.0
APP-001589,7042.31,794.87,5014.11,423622.57,250348.54,240,0,0,61,5283.64,1043.12,0.1129,0.591,0.1481,0.712,0.973,100,55,100,1,250000.0
APP-001590,4063.38,536.94,2362.93,280809.85,204584.11,180,0,0,33,506.26,1136.58,0.1321,0.7286,0.2797,0.5815,0.9934,80,30,100,0,159000.0
APP-001591,3988.1,877.75,2516.85,375885.39,278961.1,240,1,0,44,7841.25,1162.34,0.2201,0.7421,0.2915,0.6311,1.1426,80,75,92,1,114000.0
APP-001592,7943.72,1043.76,4882.67,813578.51,684633.36,240,0,0,54,19894.53,2852.64,0.1314,0.8415,0.3591,0.6147,1.1052,80,75,100,0,417000.0
APP-001593,6165.35,874.67,3138.82,481307.89,371140.52,120,2,0,58,1031.51,3092.84,0.1419,0.7711,0.5016,0.5091,1.1526,80,30,84,1,129000.0
APP-001594,9709.51,3475.38,4589.17,613847.62,478769.86,240,1,0,64,12732.68,1994.87,0.3579,0.7799,0.2055,0.4726,1.036,100,75,92,1,0.0
APP-001595,9948.12,3617.75,5037.51,1142733.91,870349.48,240,0,0,69,7421.47,3626.46,0.3637,0.7616,0.3645,0.5064,1.2346,100,55,100,1,0.0
APP-001596,9526.72,0.0,5123.11,593552.88,412834.47,240,2,0,54,18529.86,1720.14,0.0,0.6955,0.1806,0.5378,0.7183,80,75,84,0,347000.0
APP-001597,9263.52,976.9,2791.51,553213.43,346804.81,240,1,0,15,12709.38,1445.02,0.1055,0.6269,0.156,0.3013,0.5628,60,75,92,0,319000.0
APP-001598,13548.86,2100.61,7277.27,515547.95,390552.82,300,1,0,59,56156.29,1301.84,0.155,0.7575,0.0961,0.5371,0.7882,80,100,92,0,359000.0
APP-001599,5083.7,1544.8,3321.58,483610.59,327256.28,240,2,0,85,4467.1,1363.57,0.3039,0.6767,0.2682,0.6534,1.2255,100,55,84,1,47000.0
APP-001600,8324.21,3163.45,3221.31,727772.4,683870.94,240,2,0,12,21089.91,2849.46,0.38,0.9397,0.3423,0.387,1.1093,60,75,84,0,0.0
APP-001601,12124.61,7253.86,4484.65,1376391.49,1231159.75,240,0,0,15,31780.63,5129.83,0.5983,0.8945,0.4231,0.3699,1.3912,60,75,100,1,0.0
APP-001602,12546.53,1942.27,6226.18,564450.45,452841.14,240,1,0,29,20453.82,1886.84,0.1548,0.8023,0.1504,0.4962,0.8014,80,75,92,0,415000.0
APP-001603,3950.36,639.16,1248.53,380210.24,292457.98,180,0,0,82,4674.75,1624.77,0.1618,0.7692,0.4113,0.3161,0.8891,100,75,100,0,134000.0
APP-001604,7500.46,2268.14,1569.91,534501.26,378729.06,240,1,0,28,9265.73,1578.04,0.3024,0.7086,0.2104,0.2093,0.7221,80,75,92,0,79000.0
APP-001605,12845.99,1599.19,7754.29,1085611.89,603658.74,300,2,0,83,14890.87,2012.2,0.1245,0.5561,0.1566,0.6036,0.8848,100,75,84,0,507000.0
APP-001606,10125.85,2027.86,3522.26,408477.03,282624.28,180,4,0,57,21972.79,1570.13,0.2003,0.6919,0.1551,0.3478,0.7032,80,75,68,1,186000.0
APP-001607,9124.84,1477.26,3859.37,879867.18,645102.78,300,1,0,34,3327.17,2150.34,0.1619,0.7332,0.2357,0.423,0.8205,80,55,92,1,474000.0
APP-001608,7803.41,0.0,2515.66,656713.84,492423.31,240,0,1,202,7843.32,2051.76,0.0,0.7498,0.2629,0.3224,0.5853,100,75,65,1,320000.0
APP-001609,7271.84,1725.26,4539.67,503935.54,393593.68,240,1,0,20,6515.8,1639.97,0.2373,0.781,0.2255,0.6243,1.0871,60,55,92,1,181000.0
APP-001610,9422.3,1832.35,5243.59,768973.1,645762.79,300,3,0,50,188.45,2152.54,0.1945,0.8398,0.2285,0.5565,0.9794,80,30,76,1,334000.0
APP-001611,7692.4,3061.36,2934.51,432475.23,272468.03,120,4,0,26,14792.67,2270.57,0.398,0.63,0.2952,0.3815,1.0746,80,75,68,1,0.0
APP-001612,8363.75,1846.45,1933.84,498229.15,314482.32,120,0,0,61,17619.3,2620.69,0.2208,0.6312,0.3133,0.2312,0.7653,100,75,100,0,130000.0
APP-001613,8751.52,388.0,3189.85,539600.94,490287.55,180,0,0,26,5068.91,2723.82,0.0443,0.9086,0.3112,0.3645,0.7201,80,55,100,0,432000.0
APP-001614,6330.17,1163.9,3236.14,232006.46,190298.1,240,2,0,37,13148.52,792.91,0.1839,0.8202,0.1253,0.5112,0.8203,80,75,84,0,156000.0
APP-001615,10202.81,0.0,4593.12,872459.49,583849.7,180,1,0,30,204.06,3243.61,0.0,0.6692,0.3179,0.4502,0.7681,80,30,92,0,537000.0
APP-001616,17825.58,899.68,7797.9,1630126.11,1150971.0,300,2,0,42,20883.72,3836.57,0.0505,0.7061,0.2152,0.4375,0.7032,80,75,84,1,967000.0
APP-001617,2813.64,869.33,1277.03,161435.02,114077.6,180,0,0,85,2915.97,633.76,0.309,0.7066,0.2252,0.4539,0.9881,100,75,100,0,21000.0
APP-001618,9536.84,1767.87,5163.32,727352.42,526679.26,180,2,0,18,11720.53,2926.0,0.1854,0.7241,0.3068,0.5414,1.0336,60,75,84,0,237000.0
APP-001619,6067.39,2118.44,2507.67,395716.93,309232.52,240,2,1,28,7428.25,1288.47,0.3492,0.7814,0.2124,0.4133,0.9748,80,75,49,1,1000.0
APP-001620,10347.69,0.0,5091.08,785481.96,769772.32,120,1,0,38,11182.36,6414.77,0.0,0.98,0.6199,0.492,1.1119,80,75,92,1,400000.0
APP-001621,8648.98,1609.19,2266.84,507726.58,378087.91,240,2,0,43,6927.87,1575.37,0.1861,0.7447,0.1821,0.2621,0.6303,80,55,84,0,286000.0
APP-001622,10937.94,1678.19,9063.35,591724.22,477011.24,180,1,0,102,11508.51,2650.06,0.1534,0.8061,0.2423,0.8286,1.2243,100,75,92,0,356000.0
APP-001623,12261.62,4338.39,4592.99,1090516.06,546084.67,300,2,0,29,29144.64,1820.28,0.3538,0.5008,0.1485,0.3746,0.8769,80,75,84,0,0.0
APP-001624,9115.75,2864.05,4125.56,627622.22,412324.58,240,1,0,83,5735.2,1718.02,0.3142,0.657,0.1885,0.4526,0.9552,100,55,92,1,72000.0
APP-001625,12122.57,3756.97,6190.2,1289816.45,1134710.8,120,4,0,110,38547.41,9455.92,0.3099,0.8797,0.78,0.5106,1.6006,100,100,68,1,40000.0
APP-001626,2500.0,1089.49,885.68,177083.95,136762.11,120,1,0,44,1445.88,1139.68,0.4358,0.7723,0.4559,0.3543,1.2459,80,55,92,1,0.0
APP-001627,13589.45,2289.38,5724.58,724733.32,253656.66,120,2,0,24,18563.91,2113.81,0.1685,0.35,0.1555,0.4213,0.7453,80,75,84,0,213000.0
APP-001628,9700.2,3947.12,4067.37,893242.19,721402.95,300,0,0,95,16141.96,2404.68,0.4069,0.8076,0.2479,0.4193,1.0741,100,75,100,0,0.0
APP-001629,11949.1,881.98,3271.11,972111.79,942327.62,240,3,1,79,10603.87,3926.37,0.0738,0.9694,0.3286,0.2738,0.6762,100,55,41,1,319000.0
APP-001630,4596.4,315.67,2253.04,381885.77,175870.62,240,3,0,23,11004.36,732.79,0.0687,0.4605,0.1594,0.4902,0.7183,60,75,76,0,134000.0
APP-001631,5841.54,1900.75,912.01,534096.42,490044.36,180,1,1,120,9584.15,2722.47,0.3254,0.9175,0.4661,0.1561,0.9476,100,75,57,1,15000.0
APP-001632,8967.0,83.72,6280.79,522324.91,187851.94,300,2,1,31,8658.43,626.17,0.0093,0.3596,0.0698,0.7004,0.7796,80,55,49,1,92000.0
APP-001633,8445.48,2535.22,4618.62,571838.64,481453.75,180,3,0,44,20135.19,2674.74,0.3002,0.8419,0.3167,0.5469,1.1638,80,75,76,1,58000.0
APP-001634,9405.82,2202.69,4912.28,629380.09,452446.04,240,0,0,71,2220.31,1885.19,0.2342,0.7189,0.2004,0.5223,0.9569,100,30,100,0,261000.0
APP-001635,11970.45,4429.78,1701.45,559816.73,232046.13,240,1,0,111,7673.83,966.86,0.3701,0.4145,0.0808,0.1421,0.593,100,55,92,0,0.0
APP-001636,2851.29,603.56,835.99,186062.33,144756.11,180,2,0,59,4722.64,804.2,0.2117,0.778,0.282,0.2932,0.7869,80,75,84,1,60000.0
APP-001637,11616.22,2646.72,7461.04,1092561.7,950101.67,240,1,0,41,21737.66,3958.76,0.2278,0.8696,0.3408,0.6423,1.2109,80,75,92,1,313000.0
APP-001638,8526.5,2483.75,7247.53,633281.1,485919.95,180,5,0,37,12281.23,2699.56,0.2913,0.7673,0.3166,0.85,1.4579,80,75,60,0,54000.0
APP-001639,7847.9,998.48,4796.25,359205.33,285937.35,180,1,0,41,8126.71,1588.54,0.1272,0.796,0.2024,0.6112,0.9408,80,75,92,0,263000.0
APP-001640,3792.43,459.38,2222.03,159262.74,106145.76,300,1,0,158,3503.07,353.82,0.1211,0.6665,0.0933,0.5859,0.8003,100,55,92,0,98000.0
APP-001641,10109.76,2895.64,5095.28,1010631.53,483101.41,240,4,0,63,21920.59,2012.92,0.2864,0.478,0.1991,0.504,0.9895,100,75,68,1,105000.0
APP-001642,2500.0,539.75,711.0,170935.64,138448.01,240,1,0,54,3415.89,576.87,0.2159,0.8099,0.2307,0.2844,0.731,80,75,92,0,74000.0
APP-001643,10574.86,1723.45,6125.25,617007.35,584594.72,240,1,0,79,3859.67,2435.81,0.163,0.9475,0.2303,0.5792,0.9725,100,55,92,1,437000.0
APP-001644,3725.26,776.38,908.24,242395.86,210119.76,180,1,0,43,1166.33,1167.33,0.2084,0.8668,0.3134,0.2438,0.7656,80,55,92,1,87000.0
APP-001645,8671.07,3843.35,1962.32,376397.6,173736.15,240,2,0,108,21782.71,723.9,0.4432,0.4616,0.0835,0.2263,0.753,100,75,84,0,0.0
APP-001646,8118.66,1282.56,1755.54,776271.44,406039.43,240,0,0,67,4084.62,1691.83,0.158,0.5231,0.2084,0.2162,0.5826,100,55,100,0,374000.0
APP-001647,12242.52,1884.34,7053.11,770361.28,469939.02,180,0,0,40,17083.92,2610.77,0.1539,0.61,0.2133,0.5761,0.9433,80,75,100,1,432000.0
APP-001648,7928.3,0.0,3257.06,750122.38,384747.66,240,1,0,35,18756.91,1603.12,0.0,0.5129,0.2022,0.4108,0.613,80,75,92,0,354000.0
APP-001649,6278.76,1344.1,2738.4,445350.52,323210.77,240,1,0,14,10283.95,1346.71,0.2141,0.7257,0.2145,0.4361,0.8647,60,75,92,1,188000.0
APP-001650,6878.87,2145.96,2872.17,658525.19,507817.79,240,2,0,85,3220.15,2115.91,0.312,0.7711,0.3076,0.4175,1.0371,100,55,84,1,53000.0
APP-001651,12573.22,4238.03,3016.13,938220.34,501072.59,180,1,0,18,2965.71,2783.74,0.3371,0.5341,0.2214,0.2399,0.7984,60,30,92,0,27000.0
APP-001652,10216.15,2402.33,3194.42,872032.08,715961.62,300,1,0,105,28941.33,2386.54,0.2352,0.821,0.2336,0.3127,0.7814,100,75,92,1,324000.0
APP-001653,7265.98,2570.83,2330.43,602667.42,481015.09,180,2,0,28,1547.3,2672.31,0.3538,0.7981,0.3678,0.3207,1.0423,80,30,84,1,0.0
APP-001654,7743.37,2496.25,1511.17,628910.74,407999.12,180,2,1,30,5049.12,2266.66,0.3224,0.6487,0.2927,0.1952,0.8103,80,55,49,1,19000.0
APP-001655,3485.03,1309.72,1182.56,265778.47,185399.66,180,1,0,136,5176.16,1030.0,0.3758,0.6976,0.2955,0.3393,1.0107,100,75,92,1,0.0
APP-001656,9743.12,3486.11,2406.46,641181.77,299127.87,240,0,0,81,9285.28,1246.37,0.3578,0.4665,0.1279,0.247,0.7327,100,55,100,1,0.0
APP-001657,2868.59,1261.6,1469.95,299704.01,202841.45,180,1,1,53,4780.29,1126.9,0.4398,0.6768,0.3928,0.5124,1.3451,80,75,57,1,0.0
APP-001658,10905.75,2140.18,5733.76,585367.53,422026.6,240,1,0,129,218.11,1758.44,0.1962,0.721,0.1612,0.5258,0.8832,100,30,92,1,370000.0
APP-001659,8911.59,304.88,1898.33,624502.22,463341.42,180,3,1,47,8560.83,2574.12,0.0342,0.7419,0.2889,0.213,0.5361,80,55,41,0,190000.0
APP-001660,16138.25,5049.99,6012.12,1134001.38,872335.09,240,1,0,36,28402.02,3634.73,0.3129,0.7693,0.2252,0.3725,0.9107,80,75,92,1,132000.0
APP-001661,4979.57,1639.66,3570.2,384641.28,289154.63,240,0,0,56,8778.8,1204.81,0.3293,0.7518,0.242,0.717,1.2882,80,75,100,0,25000.0
APP-001662,8171.48,3593.81,2149.74,508833.99,348874.56,180,2,0,88,5187.19,1938.19,0.4398,0.6856,0.2372,0.2631,0.9401,100,55,84,0,0.0
APP-001663,14254.52,5692.98,6959.94,1078574.48,816702.36,300,1,0,21,3285.11,2722.34,0.3994,0.7572,0.191,0.4883,1.0786,60,30,92,1,0.0
APP-001664,12312.45,6062.23,5379.1,824451.7,701001.73,120,0,0,30,16527.51,5841.68,0.4924,0.8503,0.4745,0.4369,1.4037,80,75,100,1,0.0
APP-001665,6272.12,1924.16,3731.05,260448.93,184289.82,120,3,0,25,125.44,1535.75,0.3068,0.7076,0.2449,0.5949,1.1465,80,30,76,1,25000.0
APP-001666,9216.7,2322.92,4306.73,646753.43,492365.2,240,1,0,22,21252.26,2051.52,0.252,0.7613,0.2226,0.4673,0.9419,60,75,92,1,199000.0
APP-001667,8506.4,222.04,2985.68,426934.62,297060.15,240,0,0,44,10987.44,1237.75,0.0261,0.6958,0.1455,0.351,0.5226,80,75,100,0,297000.0
APP-001668,9402.26,2474.05,4049.39,364629.53,231875.7,180,1,0,22,4916.16,1288.2,0.2631,0.6359,0.137,0.4307,0.8308,60,55,92,1,135000.0
APP-001669,6264.22,893.59,2712.53,453928.87,357684.31,240,0,0,12,1258.79,1490.35,0.1426,0.788,0.2379,0.433,0.8136,60,30,100,0,312000.0
APP-001670,8214.17,2050.35,3329.44,647128.29,419223.06,180,0,1,30,4766.27,2329.02,0.2496,0.6478,0.2835,0.4053,0.9385,80,55,65,1,96000.0
APP-001671,3386.23,770.81,707.53,269139.66,207291.13,240,0,0,28,67.72,863.71,0.2276,0.7702,0.2551,0.2089,0.6916,80,30,100,0,99000.0
APP-001672,8932.4,2555.05,5528.21,716459.12,518482.27,240,0,0,64,14249.86,2160.34,0.286,0.7237,0.2419,0.6189,1.1468,100,75,100,1,137000.0
APP-001673,9940.07,2051.37,5870.9,350023.5,238186.97,300,2,0,84,4248.76,793.96,0.2064,0.6805,0.0799,0.5906,0.8769,100,55,84,1,200000.0
APP-001674,7772.26,2727.31,1965.84,353650.91,239542.41,240,1,0,33,11733.81,998.09,0.3509,0.6773,0.1284,0.2529,0.7323,80,75,92,0,0.0
APP-001675,3331.84,0.0,1239.06,351586.74,229918.13,240,2,0,30,5443.53,957.99,0.0,0.6539,0.2875,0.3719,0.6594,80,75,84,0,193000.0
APP-001676,11663.3,2876.16,4478.55,596580.72,301897.2,240,1,0,132,23552.84,1257.9,0.2466,0.506,0.1079,0.384,0.7384,100,75,92,0,266000.0
APP-001677,9666.48,3753.96,2271.21,782937.9,602687.09,180,0,0,82,13307.48,3348.26,0.3883,0.7698,0.3464,0.235,0.9697,100,75,100,0,0.0
APP-001678,6176.75,2976.0,749.32,355997.84,267034.37,180,2,0,60,13358.53,1483.52,0.4818,0.7501,0.2402,0.1213,0.8433,100,75,84,0,0.0
APP-001679,7602.08,2451.48,2377.21,543047.71,450977.85,300,2,0,40,18225.98,1503.26,0.3225,0.8305,0.1977,0.3127,0.8329,80,75,84,0,53000.0
APP-001680,3697.86,1685.79,1342.23,216699.74,141052.16,180,1,0,81,5111.9,783.62,0.4559,0.6509,0.2119,0.363,1.0308,100,75,92,1,0.0
APP-001681,5218.69,1271.54,988.43,418057.27,404010.49,240,0,0,23,7497.55,1683.38,0.2437,0.9664,0.3226,0.1894,0.7556,60,75,100,0,133000.0
APP-001682,6779.0,1494.1,3039.14,491219.72,329428.81,120,1,0,83,4394.65,2745.24,0.2204,0.6706,0.405,0.4483,1.0737,100,55,92,0,97000.0
APP-001683,12430.95,3656.17,7533.86,769858.27,466715.6,240,2,0,66,3246.19,1944.65,0.2941,0.6062,0.1564,0.6061,1.0566,100,30,84,0,140000.0
APP-001684,6453.59,1416.9,3580.05,329758.41,194828.18,180,2,0,74,14868.21,1082.38,0.2196,0.5908,0.1677,0.5547,0.942,100,75,84,0,127000.0
APP-001685,10548.68,1165.31,4216.63,789251.84,390356.13,300,1,0,53,17881.81,1301.19,0.1105,0.4946,0.1234,0.3997,0.6336,80,75,92,0,359000.0
APP-001686,6777.39,1002.15,850.79,326473.98,300108.47,240,1,0,19,11983.41,1250.45,0.1479,0.9192,0.1845,0.1255,0.4579,60,75,92,1,240000.0
APP-001687,9293.43,597.55,4967.45,722050.04,648573.34,120,0,0,24,5746.7,5404.78,0.0643,0.8982,0.5816,0.5345,1.1804,60,55,100,1,319000.0
APP-001688,8047.53,2365.76,3568.46,943788.51,753234.65,240,1,0,68,21016.37,3138.48,0.294,0.7981,0.39,0.4434,1.1274,100,75,92,0,100000.0
APP-001689,11293.78,2502.64,5510.19,1065038.13,642759.52,240,0,0,64,10664.12,2678.16,0.2216,0.6035,0.2371,0.4879,0.9466,100,55,100,0,348000.0
APP-001690,6788.6,1151.08,4954.16,562980.68,537908.23,180,0,0,35,2907.85,2988.38,0.1696,0.9555,0.4402,0.7298,1.3395,80,55,100,1,220000.0
APP-001691,3467.91,487.81,998.86,237409.86,160079.89,180,2,0,34,2197.59,889.33,0.1407,0.6743,0.2564,0.288,0.6851,80,55,84,0,110000.0
APP-001692,4077.76,1185.44,489.33,143139.49,98054.36,240,1,0,96,10455.68,408.56,0.2907,0.685,0.1002,0.12,0.5109,100,75,92,0,53000.0
APP-001693,6797.99,2238.33,1709.34,314059.38,284802.76,240,1,0,49,1020.09,1186.68,0.3293,0.9068,0.1746,0.2514,0.7553,80,30,92,1,31000.0
APP-001694,4503.01,277.96,2241.45,419186.25,337720.91,180,1,0,29,2134.38,1876.23,0.0617,0.8057,0.4167,0.4978,0.9762,80,55,92,0,215000.0
APP-001695,9812.68,389.8,4163.6,547394.29,536446.4,300,2,0,105,36882.51,1788.15,0.0397,0.98,0.1822,0.4243,0.6463,100,100,84,1,368000.0
APP-001696,7009.54,2478.79,1580.64,402442.07,302770.81,180,2,0,99,13997.59,1682.06,0.3536,0.7523,0.24,0.2255,0.8191,100,75,84,1,0.0
APP-001697,16098.74,442.42,3104.57,1078910.11,721128.41,120,1,0,49,7892.4,6009.4,0.0275,0.6684,0.3733,0.1928,0.5936,80,55,92,1,573000.0
APP-001698,2939.31,871.94,1067.74,149561.57,95789.01,240,0,0,55,519.37,399.12,0.2966,0.6405,0.1358,0.3633,0.7957,80,30,100,1,38000.0
APP-001699,9151.63,4084.99,2019.08,438529.11,210445.95,120,0,0,82,183.03,1753.72,0.4464,0.4799,0.1916,0.2206,0.8586,100,30,100,0,0.0
APP-001700,4890.55,2184.57,2461.42,337895.29,231046.91,180,2,0,71,6051.58,1283.59,0.4467,0.6838,0.2625,0.5033,1.2125,100,75,84,0,0.0
APP-001701,6921.12,2237.61,2451.26,373411.29,324418.66,240,2,0,18,12494.12,1351.74,0.3233,0.8688,0.1953,0.3542,0.8728,60,75,84,1,37000.0
APP-001702,8952.54,2857.95,2861.78,507265.96,404721.35,180,2,0,107,22532.82,2248.45,0.3192,0.7978,0.2512,0.3197,0.89,100,75,84,0,42000.0
APP-001703,2500.0,1338.17,746.69,139846.4,101058.61,180,1,1,16,50.0,561.44,0.5353,0.7226,0.2246,0.2987,1.0585,60,30,57,1,0.0
APP-001704,9257.84,0.0,4278.05,735095.77,434190.58,240,0,0,64,185.16,1809.13,0.0,0.5907,0.1954,0.4621,0.6575,100,30,100,0,434000.0
APP-001705,14589.3,2261.24,6226.97,960293.33,719733.6,240,3,0,21,15207.96,2998.89,0.155,0.7495,0.2056,0.4268,0.7874,60,75,76,0,519000.0
APP-001706,7049.0,2388.12,3188.35,470772.26,400940.63,240,7,0,71,25791.6,1670.59,0.3388,0.8517,0.237,0.4523,1.0281,100,100,44,1,8000.0
APP-001707,9331.39,1612.28,4188.12,753462.94,584682.34,240,3,0,31,18171.12,2436.18,0.1728,0.776,0.2611,0.4488,0.8827,80,75,76,0,302000.0
APP-001708,11779.75,4636.14,4811.42,794465.02,589235.3,240,1,0,32,17499.05,2455.15,0.3936,0.7417,0.2084,0.4084,1.0104,80,75,92,1,0.0
APP-001709,7975.35,1710.64,2031.31,518329.34,319495.88,180,1,1,79,379.38,1774.98,0.2145,0.6164,0.2226,0.2547,0.6917,100,30,57,1,111000.0
APP-001710,6640.93,1583.49,2013.13,521101.0,433938.33,240,1,0,21,132.82,1808.08,0.2384,0.8327,0.2723,0.3031,0.8138,60,30,92,0,164000.0
APP-001711,2500.0,453.86,892.13,205068.9,71774.12,180,0,0,35,2962.41,398.75,0.1815,0.35,0.1595,0.3569,0.6979,80,75,100,0,72000.0
APP-001712,10551.17,1549.42,7917.93,710649.57,547036.67,180,2,0,22,11190.23,3039.09,0.1468,0.7698,0.288,0.7504,1.1853,60,75,84,1,324000.0
APP-001713,8137.86,1167.01,1661.64,581457.82,569828.67,240,0,0,53,7397.1,2374.29,0.1434,0.98,0.2918,0.2042,0.6393,80,55,100,0,403000.0
APP-001714,5259.41,1356.74,1856.38,294147.2,154107.09,240,2,0,21,4247.55,642.11,0.258,0.5239,0.1221,0.353,0.733,60,55,84,1,98000.0
APP-001715,8905.11,993.46,3880.16,485397.08,334255.1,240,1,1,61,4243.12,1392.73,0.1116,0.6886,0.1564,0.4357,0.7037,100,55,57,0,191000.0
APP-001716,6632.22,2344.15,2463.65,556076.44,399803.15,120,2,1,99,1791.51,3331.69,0.3534,0.719,0.5023,0.3715,1.2273,100,30,49,1,0.0
APP-001717,6809.04,2120.69,4029.83,531165.83,350497.33,120,2,0,10,16345.48,2920.81,0.3115,0.6599,0.429,0.5918,1.3322,35,75,84,0,26000.0
APP-001718,10440.13,3903.76,3869.53,816369.98,697774.81,240,4,0,31,3676.23,2907.4,0.3739,0.8547,0.2785,0.3706,1.023,80,55,68,1,0.0
APP-001719,4217.18,261.26,1612.96,316521.76,247336.0,240,1,0,23,3801.64,1030.57,0.062,0.7814,0.2444,0.3825,0.6888,60,55,92,0,228000.0
APP-001720,11851.41,0.0,6522.31,839454.95,621027.98,240,1,0,18,13212.3,2587.62,0.0,0.7398,0.2183,0.5503,0.7687,60,75,92,0,571000.0
